kode_univ,nama_univ,kode_prodi,program_studi,jenjang,daya_tampung_2025,peminat_2024,jenis_portofolio
1333,UNIVERSITAS PADJADJARAN,13331030,PERIKANAN PSDKU PANGANDARAN,Sarjana,21,80,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331031,PETERNAKAN PSDKU PANGANDARAN,Sarjana,12,81,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331032,KEPERAWATAN PSDKU PANGANDARAN,Sarjana,20,272,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331033,ILMU HUKUM,Sarjana,147,3684,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331034,AKUNTANSI,Sarjana,60,1886,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331035,ILMU EKONOMI,Sarjana,39,915,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331036,MANAJEMEN,Sarjana,64,2513,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331037,ADMINISTRASI PUBLIK,Sarjana,52,1291,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331038,ILMU HUBUNGAN INTERNASIONAL,Sarjana,39,1696,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331039,ILMU KESEJAHTERAAN SOSIAL,Sarjana,21,762,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331040,ILMU PEMERINTAHAN,Sarjana,24,779,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331041,ANTROPOLOGI,Sarjana,20,515,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331042,ILMU ADMINISTRASI BISNIS,Sarjana,44,1733,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331043,SASTRA INDONESIA,Sarjana,48,411,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331044,SASTRA SUNDA,Sarjana,27,191,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331045,ILMU SEJARAH,Sarjana,36,435,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331046,SASTRA INGGRIS,Sarjana,52,932,Tidak Ada
1333,UNIVERSITAS PADJADJARAN,13331047,SASTRA PERANCIS,Sarjana,21,180,Tidak Ada
